energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0.0765,0.0004,0.00000001,0.000000001,1560,0.0765,2.221607588611277e16,0,E3,,,1E10,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
12.975,0.01,0.0341,0.0009,0.0000000005,13.0401,1560,0.0765,M1+E2,0.02,,497,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
14.22,0.03,0.0055,0.0004,,,,,,,,,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
30.04,0.02,0.000217,0.000006,,81.741,0.000000000191,51.7008,(M1),,,156.7,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
38.661,0.002,0.01044,0.00013,0.000000000191,51.7008,0.0000000005,13.0401,M1+E2,0.48,3,298,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
40.41,0.05,0.000162,0.000016,,,,,,,,,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
41.93,0.05,0.000146,0.000015,,171.388,,129.2961,M1+E2,0.14,10,7.E1,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
46.21,0.05,0.0000721,0.0000011,,46.207,2.221607588611277e16,0,M1(+E2),0.14,14,5.E1,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
46.68,0.03,0.0000465,0.0000025,,197.119,,150.467,(M1),,,42.7,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
47.6,0.03,0.0000625,0.0000025,,129.2961,,81.741,(M1),,,40.4,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
51.624,0.001,0.02722,0.00022,0.000000000191,51.7008,1560,0.0765,E2,,,310,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
54.039,0.008,0.0001944,0.0000025,,225.422,,171.388,M1(+E2),0.1,1,30,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
56.828,0.003,0.001152,0.000013000000000000001,,103.036,,46.207,M1+E2,0.23,2,32.6,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
65.708,0.03,0.000052,0.0000034,,291.144,,225.422,M1(+E2),0.23,20,20,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
67.674,0.012,0.0001517,0.0000023,,170.708,,103.036,M1+E2,0.194,3,16.93,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
68.696,0.006,0.00036,0.0001,,81.741,0.0000000005,13.0401,E2,,,78.6,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
68.74,,0.00013,0.00006,,150.467,,81.741,(M1+E2),0.5,SY,30,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
74.96,0.1,0.000038,0.000006,,,,,,,,,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
77.592,0.014,0.00038,0.000005,,129.2961,0.000000000191,51.7008,M1(+E2),0.5,5,17,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
78.43,0.02,0.0001542,0.0000022,,249.130,,170.708,M1(+E2),0.5,5,16,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
89.64,0.03,0.000027,0.000002,,171.388,,81.741,(M1+E2),,,14,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
89.7,,0.000002,0,,338.52,,249.130,[M1],,,6.33,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
96.14,0.03,0.0000379,0.0000018,,225.422,,129.2961,[E2],,,16.02,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
97.6,0.3,0.00009,0.00007,,294.668,,197.119,M1+E2,0.5,3,7.0,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
98.78,0.02,0.001465,0.000068,,150.467,0.000000000191,51.7008,E2,,,14.11,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
103.06,0.03,0.0002156,0.0000054,,103.036,2.221607588611277e16,0,E2,,,11.58,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
115.38,0.05,0.000462,0.00005,,197.119,,81.741,E2,,,6.87,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
116.26,0.02,0.000567,0.000011,,129.2961,0.0000000005,13.0401,M1(+E2),0.6,6,14,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
119.7,0.03,0.000021,0.00001,,171.388,0.000000000191,51.7008,(M1+E2),,,10,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
119.7,,0.0000095,0.000000095,,291.144,,171.388,[E2],,,6.00,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2026-09-18
