energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
10.49,0.04,0.01506,0.0050802362149805595,,117.963,,107.532,M1+E2,0.033,11,3.3E2,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
18.769,0.015,0.063252,0.004990731509508401,0.00000000116,105.3140,0.0000000065,86.530,M1+E2,0.274,4,361,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
20.999,0.023,0.0016315,0.00008450015750235321,,107.532,0.0000000065,86.530,E2,,,2.62E3,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
26.533,0.006,0.39407,0.02395977044965164,0.0000000065,86.530,,59.9994,E1,,,1.95,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
31.43,0.09,0.021837,0.0051458294763818205,,117.963,0.0000000065,86.530,M1+E2,0.370,14,51,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
39.8,,,,,,,,,,,,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
40.7,,,,,,,,,,,,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
45.299,0.005,1.60389,0.0854624554994765,0.00000000116,105.3140,,59.9994,E1,,,0.437,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
55.65,0.008,0.002008,0.0015095866984045666,,,,,,,,,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
57.983,0.005,0.205067,0.011970719485477888,,117.963,,59.9994,E1,,,1.238,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
59.63,,0.021335,0.003923805550737702,,427.211,,367.512,E2(+M1),0.50,GE,14.7,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
60.012,0.003,1.10942,0.06869624516667559,,59.9994,,0.0,M1+E2,-0.198,8,9.14,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
61.49,0.04,0.028614,0.004046177084607148,,488.678,,427.211,M1+E2,0.42,AP,9.41,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
79.2,,0.0251,0.0013,,,,,,,,,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
80.6,0.1,0.01506,0.010070253224224305,,367.512,,286.944,(E1),,,0.521,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
86,0.2,0.01506,0.00078,,146.064,,59.9994,M1+E2,-0.184,23,3.15,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
86.55,0.03,32.0276,1.7735201408498298,0.0000000065,86.530,,0.0,E1,,,0.431,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
99.02,0.25,0.086846,0.00586576755420806,,367.512,,268.582,M1,,,2.07,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
101.16,0.01,0.16064,0.013039325135910985,,427.211,,326.017,M1+E2,0.50,AP,2.04,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
102.4,0.1,0.01506,0.0050802362149805595,,,,,E2 M1,,,2.09,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
103.3,0.1,0.01004,0.0050468604101956294,,,,,M1,,,1.83,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
105.318,0.003,25.1,1.3,0.00000000116,105.3140,,0.0,E1,,,0.254,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
118,,0.00251,0.00013,,,,,,,,,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
120.6,0.3,0.068774,0.007215501992238655,,266.601,,146.064,E1,,,0.176,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
125.1,0.1,0.00502,0.0025234302050978147,,,,,,,,,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
129.3,0.1,0.005773,0.004027115220601467,,,,,,,,,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
129.3,0.1,0.000502,0.00010371190867012331,,450.609,,321.293,,,,,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
132,0.1,0.00753,0.0025401181074902798,,559.319,,427.211,,,,,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
136.2,0.1,0.003765,0.0025175633060560763,,,,,,,,,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
138.29,0.07,0.024096,0.0025808109190717556,,488.678,,350.313,(M1),,,0.800,,65,90,Tb,,0,,3/2+,5.32,,6,d,459648,5184,EC,100,,820,10,64,91,Gd,21-Oct-2019,N. NICA,2026-09-18
