energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
159.7341,0.0007,0.534,0.009,,409.4085,0.000000000107,249.6744,M1+E2,-2.4,10,0.69,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
162.5,0.001,,,,451.5146,,289.0148,M1+E2,0.33,13,0.89,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,IT,22.7,0.08,,,71,106,Lu,30-Aug-2019,F.G. KONDEV,2026-09-18
171.8574,0.0006,4.8,0.06,,440.6424,,268.7849,M1+E2,0.47,21,0.73,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,IT,22.7,0.08,,,71,106,Lu,30-Aug-2019,F.G. KONDEV,2026-09-18
174.3988,0.0004,12.47,0.11,,882.8611,,708.4622,M1+E2,-0.313,16,0.793,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
177.0007,0.0004,3.63,0.04,0.00000000004,426.6752,0.000000000107,249.6744,[E1],,,0.0808,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
181.9093,0.0013,0.098,0.004,,591.3179,,409.4085,[M1+E2],,,0.734,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
185.599,0.001,,,,637.1133,,451.5146,M1(+E2),,,0.638,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,IT,22.7,0.08,,,71,106,Lu,30-Aug-2019,F.G. KONDEV,2026-09-18
195.5602,0.0007,0.855,0.013,,636.2027,,440.6424,M1+E2,0.48,17,0.50,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,IT,22.7,0.08,,,71,106,Lu,30-Aug-2019,F.G. KONDEV,2026-09-18
203,0.1,0.124,0.006,,794.4394,,591.3179,[M1+E2],,,0.541,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
204.105,0.0004,13.51,0.24,,1086.9662,,882.8611,M1+E2,-0.335,23,0.506,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
207.799,0.001,,,,844.9119,,637.1133,M1(+E2),,,0.466,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,IT,22.7,0.08,,,71,106,Lu,30-Aug-2019,F.G. KONDEV,2026-09-18
208.3662,0.0004,55.4,0.8,0.000000000665,321.3162,0.000000000541,112.9499,E1+M2,0.076,19,0.068,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
