energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
18.15,0.05,0.021,0.007,,43.818,0.0000000295,25.65136,E1,,,5.93,,65,96,Tb,,0,,3/2+,6.89,,2,d,595296,1728,B-,100,,593.7,12,66,95,Dy,1-Jun-2011,C. W. Reich,2026-09-18
25.65135,0.00003,23.154,1.52598328955464,0.0000000295,25.65136,,0,E1,,,2.29,,65,96,Tb,,0,,3/2+,6.89,,2,d,595296,1728,B-,100,,593.7,12,66,95,Dy,1-Jun-2011,C. W. Reich,2026-09-18
28.701,0.012,0.036516,0.0028704766154769488,0.000000000145,131.7585,,103.067,M1+E2,0.036,9,15.5,,65,96,Tb,,0,,3/2+,6.89,,2,d,595296,1728,B-,100,,593.7,12,66,95,Dy,1-Jun-2011,C. W. Reich,2026-09-18
43.81,0.03,0.06018,0.00679388695814112,,43.818,,0,M1+E2,0.216,8,7.7,,65,96,Tb,,0,,3/2+,6.89,,2,d,595296,1728,B-,100,,593.7,12,66,95,Dy,1-Jun-2011,C. W. Reich,2026-09-18
48.91533,0.00005,17.034,0.9293486966688015,0.00000000314,74.56670,0.0000000295,25.65136,M1+E2,-0.056,1,3.19,,65,96,Tb,,0,,3/2+,6.89,,2,d,595296,1728,B-,100,,593.7,12,66,95,Dy,1-Jun-2011,C. W. Reich,2026-09-18
56.64,0.03,,,,100.46,,43.818,M1+E2,0.22,3,12.91,,65,96,Tb,,0,,3/2+,6.89,,2,d,595296,1728,B-,100,,593.7,12,66,95,Dy,1-Jun-2011,C. W. Reich,2026-09-18
57.1917,0.0003,1.785,0.10127808252529272,0.000000000145,131.7585,0.00000000314,74.56670,M1+E2,-0.187,16,12.39,,65,96,Tb,,0,,3/2+,6.89,,2,d,595296,1728,B-,100,,593.7,12,66,95,Dy,1-Jun-2011,C. W. Reich,2026-09-18
59.243,0.012,0.022236,0.002403385944870278,,103.067,,43.818,E1,,,1.220,,65,96,Tb,,0,,3/2+,6.89,,2,d,595296,1728,B-,100,,593.7,12,66,95,Dy,1-Jun-2011,C. W. Reich,2026-09-18
74.56669,0.00006,10.2,0.5400148146115993,0.00000000314,74.56670,,0,E1,,,0.672,,65,96,Tb,,0,,3/2+,6.89,,2,d,595296,1728,B-,100,,593.7,12,66,95,Dy,1-Jun-2011,C. W. Reich,2026-09-18
77.422,0.005,0.05967,0.0035661218431231427,,103.067,0.0000000295,25.65136,M1+E2,-1.050,8,6.15,,65,96,Tb,,0,,3/2+,6.89,,2,d,595296,1728,B-,100,,593.7,12,66,95,Dy,1-Jun-2011,C. W. Reich,2026-09-18
81.27,0.05,0.002244,0.0002683785386352642,,212.923,0.000000000145,131.7585,M1+E2,0.18,4,4.40,,65,96,Tb,,0,,3/2+,6.89,,2,d,595296,1728,B-,100,,593.7,12,66,95,Dy,1-Jun-2011,C. W. Reich,2026-09-18
84.73,0.1,0.0004182,0.0001543672568908316,,451.455,,366.968,[E2],,,5.07,,65,96,Tb,,0,,3/2+,6.89,,2,d,595296,1728,B-,100,,593.7,12,66,95,Dy,1-Jun-2011,C. W. Reich,2026-09-18
87.941,0.004,0.18258,0.00983610187015161,0.000000000145,131.7585,,43.818,(E1),,,0.435,,65,96,Tb,,0,,3/2+,6.89,,2,d,595296,1728,B-,100,,593.7,12,66,95,Dy,1-Jun-2011,C. W. Reich,2026-09-18
100.5,0.1,0.000102,0.00005124451190127583,,100.46,,0,(E2),,,2.66,,65,96,Tb,,0,,3/2+,6.89,,2,d,595296,1728,B-,100,,593.7,12,66,95,Dy,1-Jun-2011,C. W. Reich,2026-09-18
103.065,0.004,0.10098,0.006414740836542035,,103.067,,0,E1,,,0.285,,65,96,Tb,,0,,3/2+,6.89,,2,d,595296,1728,B-,100,,593.7,12,66,95,Dy,1-Jun-2011,C. W. Reich,2026-09-18
106.113,0.003,0.077826,0.00453287204760955,0.000000000145,131.7585,0.0000000295,25.65136,M1+E2,-0.9,4,2.09,,65,96,Tb,,0,,3/2+,6.89,,2,d,595296,1728,B-,100,,593.7,12,66,95,Dy,1-Jun-2011,C. W. Reich,2026-09-18
109.83,0.04,,,,212.923,,103.067,(M1),,,1.83,,65,96,Tb,,0,,3/2+,6.89,,2,d,595296,1728,B-,100,,593.7,12,66,95,Dy,1-Jun-2011,C. W. Reich,2026-09-18
112.6,0.15,0.0001122,0.00005129571132170798,,212.923,,100.46,E1,,,0.225,,65,96,Tb,,0,,3/2+,6.89,,2,d,595296,1728,B-,100,,593.7,12,66,95,Dy,1-Jun-2011,C. W. Reich,2026-09-18
131.8,0.1,0.000102,0.000005000010403989176,0.000000000145,131.7585,,0,[E1],,,0.1475,,65,96,Tb,,0,,3/2+,6.89,,2,d,595296,1728,B-,100,,593.7,12,66,95,Dy,1-Jun-2011,C. W. Reich,2026-09-18
138.3,0.1,0.0007956,0.00012846306862285362,,212.923,0.00000000314,74.56670,E2,,,0.838,,65,96,Tb,,0,,3/2+,6.89,,2,d,595296,1728,B-,100,,593.7,12,66,95,Dy,1-Jun-2011,C. W. Reich,2026-09-18
187.3,0.2,,,,212.923,0.0000000295,25.65136,M1 E2,,,0.35,,65,96,Tb,,0,,3/2+,6.89,,2,d,595296,1728,B-,100,,593.7,12,66,95,Dy,1-Jun-2011,C. W. Reich,2026-09-18
212.8,0.2,0.00003876,0.00001845804973446545,,212.923,,0,E1,,,0.0413,,65,96,Tb,,0,,3/2+,6.89,,2,d,595296,1728,B-,100,,593.7,12,66,95,Dy,1-Jun-2011,C. W. Reich,2026-09-18
238.57,0.04,0.0022644,0.0001652354683474465,,451.455,,212.92,,,,,,65,96,Tb,,0,,3/2+,6.89,,2,d,595296,1728,B-,100,,593.7,12,66,95,Dy,1-Jun-2011,C. W. Reich,2026-09-18
