energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
58.603,0.007,2.07,0.03,628.02,58.603,166342868.19726935,0.0,M3+(E4),0.02,LT,47.3,,26,34,Fe,,0,,0+,2.62E+6,,4,Y,82679146053431.05,1262277038983.68,B-,100,,237,3,27,33,Co,31-Dec-2012,E. BROWNE and  J. K. TULI,2026-09-18
0.8,,0.9349159968,0.06732423123423577,,,,,,,,,,26,34,Fe,,0,,0+,2.62E+6,,4,Y,82679146053431.05,1262277038983.68,B-,100,,237,3,27,33,Co,31-Dec-2012,E. BROWNE and  J. K. TULI,2026-09-18
6.915,,9.417922111913617,0.2260999995007207,,,,,,,,,,26,34,Fe,,0,,0+,2.62E+6,,4,Y,82679146053431.05,1262277038983.68,B-,100,,237,3,27,33,Co,31-Dec-2012,E. BROWNE and  J. K. TULI,2026-09-18
6.93,,18.40876096933858,0.4326947834601325,,,,,,,,,,26,34,Fe,,0,,0+,2.62E+6,,4,Y,82679146053431.05,1262277038983.68,B-,100,,237,3,27,33,Co,31-Dec-2012,E. BROWNE and  J. K. TULI,2026-09-18
7.677,,3.817820918747802,0.09762467242207212,,,,,,,,,,26,34,Fe,,0,,0+,2.62E+6,,4,Y,82679146053431.05,1262277038983.68,B-,100,,237,3,27,33,Co,31-Dec-2012,E. BROWNE and  J. K. TULI,2026-09-18
7.677,,3.817820918747802,0.09762467242207212,,,,,,,,,,26,34,Fe,,0,,0+,2.62E+6,,4,Y,82679146053431.05,1262277038983.68,B-,100,,237,3,27,33,Co,31-Dec-2012,E. BROWNE and  J. K. TULI,2026-09-18

