energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
908.96,0.025,0.00956,0.00005,,908.960,,0,M4+E5,0.00041,4,0.00851,,38,51,Sr,,0,,5/2+,50.563,,25,d,4368643.2,2160,B-,100,,1502.2,4,39,50,Y,20-Oct-2012,BALRAJ SINGH,2026-09-18
2.027,,0.00000246937942372,0.00000006981061409374768,,,,,,,,,,38,51,Sr,,0,,5/2+,50.563,,25,d,4368643.2,2160,B-,100,,1502.2,4,39,50,Y,20-Oct-2012,BALRAJ SINGH,2026-09-18
14.883,,0.00001467569790913503,0.00000025640217142057704,,,,,,,,,,38,51,Sr,,0,,5/2+,50.563,,25,d,4368643.2,2160,B-,100,,1502.2,4,39,50,Y,20-Oct-2012,BALRAJ SINGH,2026-09-18
14.958,,0.000028141319097094976,0.0000004727925695893927,,,,,,,,,,38,51,Sr,,0,,5/2+,50.563,,25,d,4368643.2,2160,B-,100,,1502.2,4,39,50,Y,20-Oct-2012,BALRAJ SINGH,2026-09-18
16.803,,0.000007065936549885762,0.00000013618240102590515,,,,,,,,,,38,51,Sr,,0,,5/2+,50.563,,25,d,4368643.2,2160,B-,100,,1502.2,4,39,50,Y,20-Oct-2012,BALRAJ SINGH,2026-09-18
16.88,,0.000008041035793769996,0.00000015089480291730645,,,,,,,,,,38,51,Sr,,0,,5/2+,50.563,,25,d,4368643.2,2160,B-,100,,1502.2,4,39,50,Y,20-Oct-2012,BALRAJ SINGH,2026-09-18
17.011,,0.0000009750992438842352,0.00000004001711849007972,,,,,,,,,,38,51,Sr,,0,,5/2+,50.563,,25,d,4368643.2,2160,B-,100,,1502.2,4,39,50,Y,20-Oct-2012,BALRAJ SINGH,2026-09-18

