energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
12.4,0.05,0.0000045,0,0.3258,12.40,,0.0,(M2),,,423,,20,25,Ca,,0,,7/2-,162.61,,9,d,14049504,7776,B-,100,,260.1,7,21,24,Sc,30-Oct-2007,T. W. BURROWS,2026-09-18
0.422,,0.00000758132604,0.0000015300259025206287,,,,,,,,,,20,25,Ca,,0,,7/2-,162.61,,9,d,14049504,7776,B-,100,,260.1,7,21,24,Sc,30-Oct-2007,T. W. BURROWS,2026-09-18
4.086,,0.00009462493309994805,0.0000027064769753092185,,,,,,,,,,20,25,Ca,,0,,7/2-,162.61,,9,d,14049504,7776,B-,100,,260.1,7,21,24,Sc,30-Oct-2007,T. W. BURROWS,2026-09-18
4.091,,0.0001866737681987533,0.000005259296896248964,,,,,,,,,,20,25,Ca,,0,,7/2-,162.61,,9,d,14049504,7776,B-,100,,260.1,7,21,24,Sc,30-Oct-2007,T. W. BURROWS,2026-09-18
4.474,,0.0000371032987012987,0.0000011991255322333796,,,,,,,,,,20,25,Ca,,0,,7/2-,162.61,,9,d,14049504,7776,B-,100,,260.1,7,21,24,Sc,30-Oct-2007,T. W. BURROWS,2026-09-18
4.474,,0.0000371032987012987,0.0000011991255322333798,,,,,,,,,,20,25,Ca,,0,,7/2-,162.61,,9,d,14049504,7776,B-,100,,260.1,7,21,24,Sc,30-Oct-2007,T. W. BURROWS,2026-09-18

