energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
743.19,0.11,0.0124542,0.0010133875862669722,,2834.88,,2091.67,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
743.2,0.3,0.016983,0.004405979232815334,,2701.53,,1957.93,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
766.09,0.25,0.0048433,0.0012588480607285376,,2091.67,,1325.51,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
776.1,0.11,0.0121397,0.001013040275606059,,3001.12,,2224.96,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
790.76,0.08,0.0259148,0.0010975018587683577,,2039.34,,1248.60,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
795.63,0.08,0.0371739,0.0011265627590152268,,2834.88,,2039.34,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
846.8,0.3,0.0057868,0.0013849005307241384,,2886.00,,2039.34,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
876.97,0.09,0.0233988,0.0010923464331428928,,2834.88,,1957.93,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
899.43,0.09,0.0222037,0.0011518403014307147,,2224.96,,1325.51,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
928,0.4,0.0022015,0.0009437336753554999,,2886.00,,1957.93,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
961.84,0.1,0.0169201,0.0012059494060697572,,3001.12,,2039.34,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
968.19,0.08,0.444074,0.0056733386995665965,,2293.68,,1325.51,E1(+M2),0.02,2,6.53E-4,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
976.35,0.08,0.104414,0.0021337256149748965,,2224.96,,1248.60,M1+E2,0.68,6,0.00180,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
984.4,0.5,0.014467,0.003148026207006543,,2641.20,,1657.28,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
1045.11,0.08,0.438413,0.006072522787112454,,2293.68,,1248.60,E1(+M2),0.03,2,5.67E-4,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
1054.54,0.08,0.124542,0.002229823535618906,,1657.28,,602.74,E2,,,1.29E-3,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
1086.4,0.12,0.0152218,0.0014539683387199325,,2335.05,,1248.60,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
1128.58,0.08,0.046546,0.001938531660819601,,2454.06,,1325.51,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
1196,0.4,0.005032,0.0025164578279796386,,2521.33,,1325.51,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
1205.44,0.03,0.022015,0.003152003331216514,,2454.06,,1248.60,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
1315.67,0.1,0.028305,0.00190621850793659,,2641.20,,1325.51,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
1325.52,0.08,1.577532,0.021315053835259248,,1325.51,,0.0,E2,,,8.27E-4,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
1355.2,0.09,0.0366707,0.0014883887025908251,,1957.93,,602.74,E2(+M3),-0.32,22,0.0011,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
1368.18,0.08,0.298775,0.004244234324351096,,2693.73,,1325.51,E1(+M2),-0.02,1,4.78E-4,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
1376.09,0.08,1.79265,0.02546540594610657,,2701.53,,1325.51,E1(+M2),-0.01,3,4.79E-4,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
1436.64,0.08,0.076738,0.0026203205910727795,,2039.34,,602.74,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
1445.17,0.09,0.038998,0.0019233182263993652,,2693.73,,1248.60,E1(+M2),0.10,9,0.00052,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
1479,1,,,,,,,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
1488.92,0.08,0.210715,0.0042758830666892655,,2091.67,,602.74,M1(+E2),0.10,23,8.29E-4,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
1509.36,0.08,3.25193,0.04885230803145334,,2834.88,,1325.51,E1,,,5.28E-4,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
1560.53,0.08,0.167314,0.002979508684330354,,2886.00,,1325.51,E1(+M2),-0.2,2,0.00059,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
1586.1,0.3,0.0058497,0.0012592369276669105,,2834.88,,1248.60,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
1622.22,0.08,0.0505087,0.0012885632502908034,,2224.96,,602.74,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
1637.43,0.08,0.209457,0.0037259936929629925,,2886.00,,1248.60,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
1658,1.5,,,,1657.28,,0.0,E0,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
