energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
62.59,0.1,0.006,0.002,,300.483,,237.904,[M1+E2],,,65,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
63.9,0.1,0.0108,0.0004,,70.526,,6.658,(E2),,,102.3,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
70.49,0.1,0.0108,0.0004,,70.526,2330640,0.0,[M1+E2],,,38,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
74.54,0.1,0.012,0.003,,169.160,,94.651,[M1+E2],,,29,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
86.484,0.01,12.2,0.3,0.0000000365,86.482,2330640,0.0,E1,,,1.43,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
87.99,0.03,0.148,0.01,,94.651,,6.658,[E1],,,0.1694,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
94.65,0.05,0.591,0.02,,94.651,2330640,0.0,E1,,,0.1398,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
106.12,0.05,0.048,0.001,,163.32,,57.112,[E2],,,9.30,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
108.7,,0.071,0.003,,212.346,,103.651,M1(+E2),0.9,LT,4.4,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
109.1,0.1,,,,179.59,,70.526,,,,,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
