energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
610.05,0.23,0.0011,0.0004,,769.27,0.000000000196,159.00,,,,,,53,70,I,,0,,5/2+,13.2230,,19,h,47602.8,6.84,EC+B+,100,,1228,4,52,71,Te,15-Apr-2021,Jun Chen,2026-09-18
624.58,0.05,0.078,0.003,0.000000000000052,783.61,0.000000000196,159.00,M1+E2,,,0.0050,,53,70,I,,0,,5/2+,13.2230,,19,h,47602.8,6.84,EC+B+,100,,1228,4,52,71,Te,15-Apr-2021,Jun Chen,2026-09-18
628.26,0.22,0.0016,0.0003,,1068.16,0.000000000022,440.01,,,,,,53,70,I,,0,,5/2+,13.2230,,19,h,47602.8,6.84,EC+B+,100,,1228,4,52,71,Te,15-Apr-2021,Jun Chen,2026-09-18
687.94,0.08,0.0268,0.0008,,687.97,,0.0,,,,,,53,70,I,,0,,5/2+,13.2230,,19,h,47602.8,6.84,EC+B+,100,,1228,4,52,71,Te,15-Apr-2021,Jun Chen,2026-09-18
735.87,0.11,0.047,0.006,0.000000000000045,894.77,0.000000000196,159.00,,,,,,53,70,I,,0,,5/2+,13.2230,,19,h,47602.8,6.84,EC+B+,100,,1228,4,52,71,Te,15-Apr-2021,Jun Chen,2026-09-18
760.85,0.2,0.00063,0.00021,,,,,,,,,,53,70,I,,0,,5/2+,13.2230,,19,h,47602.8,6.84,EC+B+,100,,1228,4,52,71,Te,15-Apr-2021,Jun Chen,2026-09-18
783.6,0.06,0.053,0.0017,0.000000000000052,783.61,,0.0,M1+E2,,,,,53,70,I,,0,,5/2+,13.2230,,19,h,47602.8,6.84,EC+B+,100,,1228,4,52,71,Te,15-Apr-2021,Jun Chen,2026-09-18
837.1,0.2,0.00047,0.00009,,996.07,0.000000000196,159.00,,,,,,53,70,I,,0,,5/2+,13.2230,,19,h,47602.8,6.84,EC+B+,100,,1228,4,52,71,Te,15-Apr-2021,Jun Chen,2026-09-18
877.52,0.17,0.00072,0.0001,0.000000000000043,1036.65,0.000000000196,159.00,,,,,,53,70,I,,0,,5/2+,13.2230,,19,h,47602.8,6.84,EC+B+,100,,1228,4,52,71,Te,15-Apr-2021,Jun Chen,2026-09-18
894.8,0.2,0.0007,0.00008,0.000000000000045,894.77,,0.0,,,,,,53,70,I,,0,,5/2+,13.2230,,19,h,47602.8,6.84,EC+B+,100,,1228,4,52,71,Te,15-Apr-2021,Jun Chen,2026-09-18
898.2,0.2,0.0006,0.0004,,,,,,,,,,53,70,I,,0,,5/2+,13.2230,,19,h,47602.8,6.84,EC+B+,100,,1228,4,52,71,Te,15-Apr-2021,Jun Chen,2026-09-18
909.12,0.12,0.0013,0.0001,,1068.16,0.000000000196,159.00,,,,,,53,70,I,,0,,5/2+,13.2230,,19,h,47602.8,6.84,EC+B+,100,,1228,4,52,71,Te,15-Apr-2021,Jun Chen,2026-09-18
1036.63,0.17,0.00077,0.00006,0.000000000000043,1036.65,,0.0,,,,,,53,70,I,,0,,5/2+,13.2230,,19,h,47602.8,6.84,EC+B+,100,,1228,4,52,71,Te,15-Apr-2021,Jun Chen,2026-09-18
1068.12,0.15,0.00121,0.00021,,1068.16,,0.0,,,,,,53,70,I,,0,,5/2+,13.2230,,19,h,47602.8,6.84,EC+B+,100,,1228,4,52,71,Te,15-Apr-2021,Jun Chen,2026-09-18
4.135,,8.961888674986705,0.3669665084608639,,,,,,,,,,53,70,I,,0,,5/2+,13.2230,,19,h,47602.8,6.84,EC+B+,100,,1228,4,52,71,Te,15-Apr-2021,Jun Chen,2026-09-18
27.202,,24.627375932819575,0.20821848628873443,,,,,,,,,,53,70,I,,0,,5/2+,13.2230,,19,h,47602.8,6.84,EC+B+,100,,1228,4,52,71,Te,15-Apr-2021,Jun Chen,2026-09-18
27.473,,45.861035256647256,0.3236674894174711,,,,,,,,,,53,70,I,,0,,5/2+,13.2230,,19,h,47602.8,6.84,EC+B+,100,,1228,4,52,71,Te,15-Apr-2021,Jun Chen,2026-09-18
31.093,,13.124629396493987,0.16964136630970753,,,,,,,,,,53,70,I,,0,,5/2+,13.2230,,19,h,47602.8,6.84,EC+B+,100,,1228,4,52,71,Te,15-Apr-2021,Jun Chen,2026-09-18
31.359,,15.972673975533183,0.19574643780753762,,,,,,,,,,53,70,I,,0,,5/2+,13.2230,,19,h,47602.8,6.84,EC+B+,100,,1228,4,52,71,Te,15-Apr-2021,Jun Chen,2026-09-18
31.698,,2.848044579039195,0.075243164192871,,,,,,,,,,53,70,I,,0,,5/2+,13.2230,,19,h,47602.8,6.84,EC+B+,100,,1228,4,52,71,Te,15-Apr-2021,Jun Chen,2026-09-18

