energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
35.4925,0.0005,6.68,0.13,0.00000000148,35.4925,,0.0,M1+E2,0.029,3,13.68,,53,72,I,,0,,5/2+,59.407,,10,d,5132764.8,864,EC,100,,185.8,19,52,73,Te,1-Jan-2010,J. KATAKURA,2026-09-18
4.135,,14.76624243368,0.6196547619594477,,,,,,,,,,53,72,I,,0,,5/2+,59.407,,10,d,5132764.8,864,EC,100,,185.8,19,52,73,Te,1-Jan-2010,J. KATAKURA,2026-09-18
27.202,,39.4309504370747,0.5471146856413175,,,,,,,,,,53,72,I,,0,,5/2+,59.407,,10,d,5132764.8,864,EC,100,,185.8,19,52,73,Te,1-Jan-2010,J. KATAKURA,2026-09-18
27.473,,73.42821310442216,0.9597750526711823,,,,,,,,,,53,72,I,,0,,5/2+,59.407,,10,d,5132764.8,864,EC,100,,185.8,19,52,73,Te,1-Jan-2010,J. KATAKURA,2026-09-18
31.093,,21.0138754794603,0.35668318386880804,,,,,,,,,,53,72,I,,0,,5/2+,59.407,,10,d,5132764.8,864,EC,100,,185.8,19,52,73,Te,1-Jan-2010,J. KATAKURA,2026-09-18
31.359,,25.573886458503186,0.42117556229394726,,,,,,,,,,53,72,I,,0,,5/2+,59.407,,10,d,5132764.8,864,EC,100,,185.8,19,52,73,Te,1-Jan-2010,J. KATAKURA,2026-09-18
31.698,,4.560010979042885,0.1305004709032384,,,,,,,,,,53,72,I,,0,,5/2+,59.407,,10,d,5132764.8,864,EC,100,,185.8,19,52,73,Te,1-Jan-2010,J. KATAKURA,2026-09-18

