energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
628.4,0.2,0.081,0.018,,1655.19,,1026.840,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
630.7,0.3,2.81,0.03,,796.0,,165.1,[E2],,,0.00776,,65,84,Tb,,35.75,0.08,11/2-,4.17,,5,m,250.2,3,EC+B+,99.978,0.004,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
648,0.1,0.62,0.06,,1772.83,,1124.89,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
651,,32.58,0.03,,,,,,,,,,65,84,Tb,,35.75,0.08,11/2-,4.17,,5,m,250.2,3,EC+B+,99.978,0.004,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
652.12,0.02,16.5,0.4,,817.100,0.0000000017,164.987,M1+E2,-0.57,5,0.01154,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
670.4,,0.063,0.018,,1487.60,,817.100,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
670.8,,0.081,0.018,,2158.36,,1487.60,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
674.61,0.06,0.689,0.023,,1026.840,0.00000000043,352.23,E1,,,2.47E-3,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
677.2,0.1,0.179,0.019,,1844.31,,1167.11,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
685.6,,0.02,0.008,,2088.47,,1402.91,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
686.66,0.08,0.197,0.019,,2300.72,,1614.05,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
723.7,,0.072,0.018,,2126.6,,1402.91,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
723.8,,0.107,0.018,,1750.59,,1026.840,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
740.2,0.1,0.403,0.02,,1557.38,,817.100,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
746,0.1,0.304,0.019,,1772.83,,1026.840,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
772.65,0.03,1.63,0.05,,1124.89,0.00000000043,352.23,E1,,,1.87E-3,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
773,,3.394,0.003,,,,,,,,,,65,84,Tb,,35.75,0.08,11/2-,4.17,,5,m,250.2,3,EC+B+,99.978,0.004,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
774,,0.016,0.008,,2261.54,,1487.60,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
780.2,,0.021,0.006,,1597.29,,817.100,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
786.8,0.1,0.134,0.01,,1992.49,,1205.66,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
791.8,,0.06,0.03,,1144.08,0.00000000043,352.23,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
796,0.1,96.98,0.1,,796.0,801792,0.0,(M1+E2),0.18,2,0.00783,,65,84,Tb,,35.75,0.08,11/2-,4.17,,5,m,250.2,3,EC+B+,99.978,0.004,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
796.2,,0.1,0.03,,796.2,801792,0.0,(M1+E2),0.18,2,0.00783,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
796.9,,0.018,0.009,,1614.05,,817.100,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
797,,0.018,0.009,,2199.90,,1402.91,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
817.1,0.2,11.8,0.3,,817.100,801792,0.0,E2,,,0.00425,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
817.5,,0.063,0.018,,1844.31,,1026.840,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
825.4,,0.063,0.018,,1992.49,,1167.11,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
838.1,0.2,0.072,0.009,,1655.19,,817.100,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
853,,1.1637,0.0012,,,,,,,,,,65,84,Tb,,35.75,0.08,11/2-,4.17,,5,m,250.2,3,EC+B+,99.978,0.004,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
853.43,0.01,15.7,0.4,,1205.66,0.00000000043,352.23,E2+M1,-8,15,0.0039,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
858.6,,0.072,0.018,,2261.54,,1402.91,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
861.86,0.02,7.6,0.19,,1026.840,0.0000000017,164.987,E1(+M2),-0.05,6,0.00155,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
867.6,,0.04,0.008,,1992.49,,1124.89,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
920.5,,0.027,0.009,,1085.5,0.0000000017,164.987,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
944.4,0.2,0.045,0.018,,2088.47,,1144.08,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
952.7,0.1,0.161,0.019,,2158.36,,1205.66,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
955.71,0.05,0.47,0.03,,1772.83,,817.100,(E1),,,1.24E-3,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
963.6,,0.036,0.018,,2088.47,,1124.89,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
965.63,0.05,0.54,0.03,,1992.49,,1026.840,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
979.09,0.06,0.5,0.03,,1144.08,0.0000000017,164.987,E1,,,1.18E-3,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
988,,1.9396,0.0019,,,,,,,,,,65,84,Tb,,35.75,0.08,11/2-,4.17,,5,m,250.2,3,EC+B+,99.978,0.004,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
994.3,,0.036,0.009,,2199.90,,1205.66,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
996.5,0.1,0.125,0.01,,1348.73,0.00000000043,352.23,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
1001.7,,0.027,,,2126.6,,1124.89,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
1002.1,,0.286,0.019,,1167.11,0.0000000017,164.987,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
1027.2,0.2,0.018,0.009,,1844.31,,817.100,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
1032.8,,0.09,0.03,,2199.90,,1167.11,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
1033.4,,0.25,0.05,,2158.36,,1124.89,(M1),,,0.00423,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
1040.65,0.04,1.48,0.06,,1205.66,0.0000000017,164.987,(E2),,,2.53E-3,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
1045.9,,0.036,0.018,,2590.05,,1544.13,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
1055.1,,0.027,0.009,,2599.31,,1544.13,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
1055.8,,0.13,0.04,,2199.90,,1144.08,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
1061.6,0.1,0.063,0.009,,2088.47,,1026.840,,,,,,65,84,Tb,,0,,1/2+,4.12,,3,h,14832,108,EC+B+,83.3,1.7,3639,5,64,85,Gd,23-Aug-2022,Balraj Singh and Jun Chen,2026-09-18
