mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,energy_ec,unc_eec,intensity_ec,unc_ie,log_ft,unc_lf,transition_type,nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
385.7,0.44,99.7669,0.0025,,0,1982.3,1,0.233,0.0025,3.5921,0.0019,A,575,0.6,6,5,C,,0,,3/2-,20.364,,14,m,1221.84,0.84,EC+B+,100,,1981.69,6,5,6,B,1-Jan-2011,J.H. KELLEY and  C.G. SHEU,2026-09-18

